,Size & Book Value(2X3) Big - High,Size & Book Value(2X3) Big - Low,Size & Book Value(2X3) Big - Medium,Size & Book Value(2X3) Small - High,Size & Book Value(2X3) Small - Low,Size & Book Value(2X3) Small - Medium,SMB,HML
2013-12-13 00:00:00,0.41,-0.83,-0.14,0.19,-0.06,0.12,-0.27,0.7449999999999999
2013-12-16 00:00:00,-0.54,0.05,-0.11,-0.42,-0.88,-0.88,0.5266666666666666,-0.065
2013-12-17 00:00:00,0.28,0.09,0.3,-0.43,-0.3,-0.55,0.65,0.030000000000000013
2013-12-18 00:00:00,1.06,0.28,0.28,-0.09,-0.54,-0.28,0.8433333333333334,0.615
2013-12-19 00:00:00,0.18,0.93,-0.97,0.34,-0.21,-0.02,0.010000000000000037,-0.10000000000000003
2013-12-20 00:00:00,0.78,0.16,0.52,0.12,0.66,0.35,0.10999999999999999,0.03999999999999998
2013-12-23 00:00:00,0.85,0.35,0.92,-0.07,0.16,0.2,0.61,0.135
2013-12-24 00:00:00,0.56,-0.24,0.53,0.15,0.42,0.01,0.09000000000000005,0.265
2013-12-25 00:00:00,0.56,-0.24,0.53,0.15,0.42,0.01,0.09000000000000005,0.265
2013-12-26 00:00:00,0.17,-0.39,-0.08,0.29,-0.43,-0.09,-0.023333333333333317,0.64
2013-12-27 00:00:00,-0.05,0.09,0.57,0.11,1.05,0.61,-0.3866666666666666,-0.54
2013-12-30 00:00:00,0.91,-0.41,1.06,0.56,0.83,0.33,-0.053333333333333344,0.5250000000000001
2013-12-31 00:00:00,0.91,-0.41,1.06,0.56,0.83,0.33,-0.053333333333333344,0.5250000000000001
2014-01-01 00:00:00,0.91,-0.41,1.06,0.56,0.83,0.33,-0.053333333333333344,0.5250000000000001
2014-01-02 00:00:00,-0.99,-2.79,-2.31,-0.39,-0.37,-0.69,-1.5466666666666664,0.8900000000000001
2014-01-03 00:00:00,-1.49,-0.98,-0.74,0.03,0.56,0.39,-1.3966666666666667,-0.52
2014-01-06 00:00:00,0.1,0.48,0.35,0.61,0.7,0.47,-0.2833333333333334,-0.235
2014-01-07 00:00:00,0.21,-0.04,0.77,0.55,0.91,0.62,-0.38000000000000006,-0.05499999999999999
2014-01-08 00:00:00,0.21,-0.16,0.15,0.3,0.58,0.19,-0.29,0.04500000000000004
2014-01-09 00:00:00,0.28,-1.21,-0.64,0.47,0.29,0.69,-1.0066666666666666,0.835
2014-01-10 00:00:00,-0.61,0.18,-0.81,-0.31,0.11,-0.02,-0.33999999999999997,-0.605
2014-01-13 00:00:00,-0.09,0.91,0.54,0.73,0.55,0.59,-0.17000000000000004,-0.41
2014-01-14 00:00:00,-0.85,0.32,-0.24,0.11,0.07,-0.05,-0.3,-0.565
2014-01-15 00:00:00,0.73,0.27,0.33,0.42,0.54,0.63,-0.08666666666666656,0.16999999999999993
2014-01-16 00:00:00,0.11,0.45,0.05,0.25,0.61,0.35,-0.19999999999999996,-0.35000000000000003
2014-01-17 00:00:00,-0.9,-0.32,-0.77,0.26,0.25,0.05,-0.85,-0.28500000000000003
2014-01-20 00:00:00,-0.21,1.05,0.36,0.07,0.04,0.43,0.22000000000000006,-0.615
2014-01-21 00:00:00,0.36,0.22,0.9,-0.14,-0.09,0.06,0.55,0.044999999999999984
2014-01-22 00:00:00,0.23,0.33,0.38,0.46,-0.09,0.53,0.013333333333333364,0.22500000000000003
2014-01-23 00:00:00,-1.07,-1.25,-0.98,-0.32,-0.64,-0.29,-0.6833333333333333,0.25
2014-01-24 00:00:00,-0.15,-0.28,-0.58,-0.67,-0.37,-0.38,0.13666666666666666,-0.08500000000000002
2014-01-27 00:00:00,-1.54,-1.68,-1.6,-1.51,-2.31,-1.6,0.19999999999999996,0.4700000000000002
2014-01-28 00:00:00,0.04,0.03,0.93,-0.19,0.1,0.19,0.3,-0.14
2014-01-29 00:00:00,1.97,0.56,1.5,1,1.43,1.46,0.046666666666666856,0.4899999999999999
2014-01-30 00:00:00,1.97,0.56,1.5,1,1.43,1.46,0.046666666666666856,0.4899999999999999
2014-01-31 00:00:00,1.97,0.56,1.5,1,1.43,1.46,0.046666666666666856,0.4899999999999999
2014-02-03 00:00:00,-1.4,-0.67,-1.28,-0.35,-0.39,-0.34,-0.7566666666666664,-0.345
2014-02-04 00:00:00,-1.67,-1.62,-1.88,-0.64,-1.23,-0.99,-0.7699999999999999,0.27
2014-02-05 00:00:00,0.4,-0.35,0.55,0.13,-0.25,0.05,0.22333333333333338,0.565
2014-02-06 00:00:00,0.5,1.64,0.39,0.51,1.12,0.56,0.11333333333333317,-0.8749999999999999
2014-02-07 00:00:00,0.24,1.21,0.64,0.79,0.7,0.98,-0.1266666666666666,-0.43999999999999995
2014-02-10 00:00:00,-0.49,-0.06,0.49,0.74,0.56,0.68,-0.68,-0.125
2014-02-11 00:00:00,0.14,1.16,-0.1,0.43,0.55,0.32,-0.03333333333333344,-0.57
2014-02-12 00:00:00,0.6,0.08,0.07,0.96,0.21,0.65,-0.3566666666666666,0.635
2014-02-13 00:00:00,-0.69,-0.31,-0.43,0.46,-0.06,0.1,-0.6433333333333333,0.07000000000000003
2014-02-14 00:00:00,0.97,0.41,0.76,0.76,0.08,0.5,0.26666666666666666,0.62
2014-02-17 00:00:00,1.82,-0.49,0.15,0.22,0.04,0.39,0.27666666666666667,1.245
2014-02-18 00:00:00,0.21,0.38,-0.32,0.68,0.16,0.27,-0.2800000000000001,0.175
2014-02-19 00:00:00,-0.19,-0.22,-0.05,0.86,0.43,0.18,-0.6433333333333333,0.22999999999999998
2014-02-20 00:00:00,-0.51,-1.02,-0.48,0.66,-1.04,-0.57,-0.3533333333333333,1.105
2014-02-21 00:00:00,0.92,2.03,1.11,0.08,0.42,0.5,1.02,-0.7249999999999999
2014-02-24 00:00:00,-0.28,-0.58,-0.48,0.5,-0.09,-0.29,-0.48666666666666664,0.44499999999999995
2014-02-25 00:00:00,0.5,1.03,0.78,0.34,0.49,0.33,0.3833333333333333,-0.33999999999999997
2014-02-26 00:00:00,-0.01,0.6,0.19,-0.09,0.15,0.1,0.20666666666666667,-0.425
2014-02-27 00:00:00,0.3,0.38,0.35,0.14,0.15,-0.26,0.33333333333333326,-0.04500000000000001
2014-02-28 00:00:00,-0.35,0.58,-0.16,0.16,-0.23,0.3,-0.05333333333333333,-0.26999999999999996
2014-03-03 00:00:00,-0.75,-1.11,-0.33,-0.39,-0.16,-0.25,-0.4633333333333333,0.06499999999999995
2014-03-04 00:00:00,-0.29,-0.5,-0.69,0.07,0.72,0.35,-0.8733333333333334,-0.21999999999999997
2014-03-05 00:00:00,0.82,1.04,0.74,1.24,1.29,0.72,-0.21666666666666667,-0.135
2014-03-06 00:00:00,0.45,0.29,0.04,1.09,0.54,0.67,-0.5066666666666667,0.355
2014-03-07 00:00:00,-0.35,0.79,-0.57,0.16,0.54,0.81,-0.5466666666666667,-0.76
2014-03-10 00:00:00,-1.41,-0.82,-1.02,0.11,-0.27,-0.1,-0.9966666666666666,-0.10499999999999998
2014-03-11 00:00:00,0.94,0.33,0.43,0.85,0.9,1.17,-0.4066666666666666,0.28
2014-03-12 00:00:00,-1.61,-2,-1.31,-1.35,-1.2,-0.92,-0.4833333333333334,0.1200000000000001
2014-03-13 00:00:00,0.07,0.57,-0.22,1.21,1.29,1.23,-1.1033333333333335,-0.2899999999999999
2014-03-14 00:00:00,-0.58,-1.25,-0.38,-0.45,-0.48,-0.35,-0.3100000000000001,0.35
2014-03-17 00:00:00,0.5,-0.44,0.89,-0.48,-1.63,-1.25,1.4366666666666665,1.045
2014-03-18 00:00:00,0.76,0.86,0.47,0.56,1.01,1.08,-0.18666666666666676,-0.275
2014-03-19 00:00:00,0.46,-0.24,-0.35,0.51,0.07,0.11,-0.2733333333333333,0.57
2014-03-20 00:00:00,-1.18,-0.68,-1.02,-0.4,0.01,0.2,-0.8966666666666666,-0.455
2014-03-21 00:00:00,0.59,0.59,1.19,0.91,0.91,0.61,-0.020000000000000018,0
2014-03-24 00:00:00,0.54,0.5,0.5,-0.04,0.09,0.36,0.37666666666666665,-0.044999999999999984
2014-03-25 00:00:00,0.61,-1.37,0.24,-0.56,-1.06,-0.46,0.52,1.24
2014-03-26 00:00:00,0.89,1.53,1.16,0.34,0.72,0.22,0.7666666666666666,-0.51
2014-03-27 00:00:00,0.03,1.46,0.15,0.47,-0.16,-0.09,0.47333333333333333,-0.4
2014-03-28 00:00:00,0.11,0.11,0.21,0.62,0.97,0.76,-0.6399999999999999,-0.17500000000000004
2014-03-31 00:00:00,0.1,0.31,0.21,-0.51,-0.72,-0.54,0.7966666666666666,0
2014-04-01 00:00:00,0.41,0.31,0.44,0.72,1.14,1.09,-0.5966666666666667,-0.16000000000000003
2014-04-02 00:00:00,-0.07,1.13,-0.13,0.9,1,1.14,-0.7033333333333335,-0.6499999999999999
2014-04-03 00:00:00,-0.64,0.81,-0.85,0.09,-0.06,0.27,-0.32666666666666666,-0.65
2014-04-04 00:00:00,0.11,-0.48,0.55,0.29,0.95,0.56,-0.5399999999999999,-0.035
2014-04-07 00:00:00,0.15,-0.02,0.01,-0.37,-0.96,-0.58,0.6833333333333333,0.38
2014-04-08 00:00:00,0.53,-0.14,0.2,0.1,-0.02,-0.13,0.21333333333333335,0.395
2014-04-09 00:00:00,1.74,-0.53,0.19,0.24,-0.15,0.05,0.41999999999999993,1.33
2014-04-10 00:00:00,0.47,0.93,0.06,0.4,0.62,0.8,-0.12000000000000005,-0.34
2014-04-11 00:00:00,-0.23,-0.82,-0.44,0.25,0.24,0.37,-0.7833333333333333,0.3
2014-04-14 00:00:00,-0.3,0.18,0.1,0.55,0.98,0.76,-0.77,-0.45499999999999996
2014-04-15 00:00:00,-0.22,-0.1,-0.44,0.83,0.44,0.48,-0.8366666666666667,0.135
2014-04-16 00:00:00,-0.73,0.48,0.02,0.66,0.69,0.83,-0.8033333333333333,-0.6199999999999999
2014-04-17 00:00:00,0.18,-0.38,0.23,0.2,0.13,0.03,-0.11,0.315
2014-04-18 00:00:00,0.3,0.63,0.89,0.58,0.42,0.45,0.12333333333333324,-0.08500000000000008
2014-04-21 00:00:00,-0.57,0,-0.33,-0.13,-0.49,0,-0.09333333333333332,-0.10499999999999998
2014-04-22 00:00:00,0.17,0.37,0.15,0.47,0.12,0.66,-0.18666666666666668,0.07500000000000001
2014-04-23 00:00:00,-0.08,0.13,-0.65,-0.54,-1.08,-0.7,0.5733333333333335,0.16500000000000004
2014-04-24 00:00:00,-0.21,0.26,-0.44,-0.44,-1.06,-0.63,0.58,0.07500000000000001
2014-04-25 00:00:00,-1.78,-1.08,-1.3,-0.73,-0.77,-0.75,-0.6366666666666667,-0.32999999999999985
2014-04-28 00:00:00,0.2,-0.32,-0.09,-0.04,-0.03,0.17,-0.10333333333333333,0.255
2014-04-29 00:00:00,0.28,-0.93,0.21,0.13,-0.3,-0.12,-0.05000000000000003,0.8200000000000001
2014-04-30 00:00:00,0.52,-0.24,-0.41,0.29,0.35,0.4,-0.39,0.35000000000000003
2014-05-01 00:00:00,0.52,-0.24,-0.41,0.29,0.35,0.4,-0.39,0.35000000000000003
2014-05-02 00:00:00,0.19,0.04,-0.49,-0.02,0.1,0.29,-0.21000000000000002,0.015
2014-05-05 00:00:00,0.19,0.04,-0.49,-0.02,0.1,0.29,-0.21000000000000002,0.015
2014-05-06 00:00:00,0.19,0.04,-0.49,-0.02,0.1,0.29,-0.21000000000000002,0.015
2014-05-07 00:00:00,-1.2,-0.82,-1.22,-0.67,-1.06,-0.82,-0.2300000000000001,0.004999999999999893
2014-05-08 00:00:00,0.89,0.03,0.68,0.55,-0.19,-0.43,0.5566666666666666,0.7999999999999999
2014-05-09 00:00:00,0.44,-0.02,0.46,1.06,0.84,1.13,-0.7166666666666667,0.34
2014-05-12 00:00:00,-0.26,1.91,-0.61,0.43,0.01,0.41,0.06333333333333335,-0.875
2014-05-13 00:00:00,0.92,1.13,0.77,0.7,0.88,1.01,0.07666666666666666,-0.19499999999999984
2014-05-14 00:00:00,1.6,1.05,1.61,0.46,0.58,0.73,0.8300000000000002,0.21500000000000008
2014-05-15 00:00:00,-0.12,-0.11,0.15,0.36,0.34,0.18,-0.31999999999999995,0.004999999999999977
2014-05-16 00:00:00,0.25,0.48,-0.34,0.05,-0.63,-0.33,0.43333333333333324,0.225
2014-05-19 00:00:00,0.06,0.19,-0.25,-0.82,-2,-1.66,1.4933333333333332,0.525
2014-05-20 00:00:00,-0.73,0.23,-0.35,-0.52,-0.97,-0.45,0.3633333333333333,-0.255
2014-05-21 00:00:00,-0.36,-0.2,0.07,0.48,0.39,0.94,-0.7666666666666667,-0.035
2014-05-22 00:00:00,0.84,-0.25,0.84,-0.05,0.25,0.27,0.31999999999999995,0.39499999999999996
2014-05-23 00:00:00,-0.07,0.14,0.09,0.45,0.72,0.72,-0.5766666666666667,-0.24
2014-05-26 00:00:00,-0.94,-0.4,0.11,0.02,-0.22,-0.24,-0.26333333333333325,-0.14999999999999997
2014-05-27 00:00:00,-0.5,-0.51,-0.79,0.06,-0.36,-0.27,-0.4099999999999999,0.215
2014-05-28 00:00:00,0.81,1.26,0.7,0.53,0.29,0.48,0.4900000000000001,-0.10499999999999998
2014-05-29 00:00:00,-0.83,0.41,-0.56,0.07,-0.05,0.17,-0.39,-0.56
2014-05-30 00:00:00,-1.11,-0.73,-0.84,-0.27,-0.65,-0.63,-0.3766666666666667,0
2014-06-02 00:00:00,0.47,0.27,0.22,-1.53,-2.41,-2.29,2.3966666666666665,0.54
2014-06-03 00:00:00,0.15,0.56,0.08,-0.5,-0.38,-0.14,0.6033333333333334,-0.265
2014-06-04 00:00:00,0.15,0.56,0.08,-0.5,-0.38,-0.14,0.6033333333333334,-0.265
2014-06-05 00:00:00,-0.29,-1.23,-0.46,-0.81,-1.27,-1.12,0.4066666666666666,0.7
2014-06-06 00:00:00,-0.29,-1.23,-0.46,-0.81,-1.27,-1.12,0.4066666666666666,0.7
2014-06-09 00:00:00,0.11,-1.21,0.53,-0.41,-0.05,-0.05,-0.019999999999999934,0.48
2014-06-10 00:00:00,0.92,1.47,0.92,1.15,1.33,1.42,-0.19666666666666677,-0.365
2014-06-11 00:00:00,0.45,-0.41,0.36,0.71,0.55,0.74,-0.5333333333333333,0.5099999999999999
2014-06-12 00:00:00,-0.15,-0.22,-0.08,0.78,0.96,0.87,-1.02,-0.05499999999999999
2014-06-13 00:00:00,-1.11,-1.57,-0.39,-0.03,0.02,-0.27,-0.93,0.20499999999999996
2014-06-16 00:00:00,-0.03,0.2,0.12,0.23,-0.03,0.24,-0.04999999999999999,0.015
2014-06-17 00:00:00,0.14,0.04,0.88,0.54,0.36,0.57,-0.13666666666666666,0.14000000000000004
2014-06-18 00:00:00,-0.12,-0.66,-0.75,0.07,-0.3,-0.55,-0.25,0.45499999999999996
2014-06-19 00:00:00,0.53,-0.81,0.79,0.08,-0.26,-0.07,0.25333333333333335,0.8400000000000001
2014-06-20 00:00:00,-0.94,-0.83,-1.64,-0.37,-0.1,0.02,-0.9866666666666667,-0.19000000000000006
2014-06-23 00:00:00,0.19,0.82,-0.11,-0.3,-1.82,-1.7,1.5733333333333335,0.445
2014-06-24 00:00:00,0.84,1.14,0.9,-0.54,-0.29,-0.15,1.2866666666666666,-0.27499999999999997
2014-06-25 00:00:00,-0.6,-1.14,-0.11,-0.52,-0.62,-0.53,-0.05999999999999983,0.31999999999999984
2014-06-26 00:00:00,0.28,0.86,0.7,0.61,0.79,0.5,-0.019999999999999907,-0.37999999999999995
2014-06-27 00:00:00,-0.03,-0.49,-0.31,0.09,0.31,0.41,-0.5466666666666666,0.12
2014-06-30 00:00:00,0.71,0.83,0.58,0.89,1.19,0.89,-0.28333333333333344,-0.20999999999999996
2014-07-01 00:00:00,-0.06,-0.22,0.02,1.4,1.19,1.08,-1.31,0.18499999999999994
2014-07-02 00:00:00,0.46,0.95,0.87,0.71,0.64,0.73,0.06666666666666654,-0.20999999999999996
2014-07-03 00:00:00,-0.23,-0.55,0.04,1.34,0.64,0.76,-1.1600000000000001,0.51
2014-07-04 00:00:00,0.03,-0.24,0.09,0.7,0.51,0.2,-0.51,0.22999999999999998
2014-07-07 00:00:00,0.06,-0.48,-0.16,0.69,-0.43,0.29,-0.37666666666666665,0.83
2014-07-08 00:00:00,-0.01,0.22,-0.04,0.52,0.5,0.36,-0.4033333333333333,-0.10499999999999998
2014-07-09 00:00:00,-0.52,0.42,-0.91,0.71,0.24,0.58,-0.8466666666666666,-0.235
2014-07-10 00:00:00,0.62,0.1,-0.09,0.75,0.51,0.29,-0.30666666666666675,0.38000000000000006
2014-07-11 00:00:00,-0.73,-0.83,-0.67,-0.14,-0.03,0.05,-0.7033333333333333,-0.0050000000000000044
2014-07-14 00:00:00,0.35,0.27,0.26,0.46,0.8,1.16,-0.5133333333333333,-0.13
2014-07-15 00:00:00,0.31,1.42,0.81,-1.19,-0.64,0.04,1.4433333333333334,-0.8299999999999998
2014-07-16 00:00:00,0.02,-0.4,0.38,-0.42,-0.37,-0.26,0.35000000000000003,0.18500000000000003
2014-07-17 00:00:00,0.69,0.29,0.3,0.95,0.64,0.57,-0.29333333333333317,0.355
2014-07-18 00:00:00,-0.86,0.46,-0.17,0.44,1.02,0.46,-0.83,-0.95
2014-07-21 00:00:00,0.77,0,-0.55,0.64,0.38,0.37,-0.39000000000000007,0.5150000000000001
2014-07-22 00:00:00,0.63,0.38,0.59,0.71,0.66,0.45,-0.07333333333333336,0.1499999999999999
2014-07-23 00:00:00,1.29,-0.65,-0.21,0.1,-0.38,-0.62,0.44333333333333336,1.21
2014-07-24 00:00:00,-0.37,0.19,-0.09,-0.97,-0.74,-1.18,0.8733333333333333,-0.3949999999999999
2014-07-25 00:00:00,0.79,0.36,0.15,0.62,0.34,0.28,0.019999999999999962,0.3550000000000001
2014-07-28 00:00:00,2.46,0.25,0.05,-1,-2.17,-1.99,2.6399999999999997,1.69
2014-07-29 00:00:00,0.72,0.38,0.64,-1.71,-1.67,-1.82,2.3133333333333335,0.15000000000000002
2014-07-30 00:00:00,1.38,0.77,0.97,0.04,-0.51,-0.17,1.2533333333333334,0.58
2014-07-31 00:00:00,0.25,-1.81,0.6,-0.27,-0.68,-0.54,0.17666666666666675,1.235
2014-08-01 00:00:00,0.49,-1.12,0.44,1.18,1.01,0.57,-0.9833333333333333,0.89
2014-08-04 00:00:00,-0.22,1.19,0.1,1.15,1.34,1.63,-1.0166666666666666,-0.8000000000000002
2014-08-05 00:00:00,-0.74,-0.58,-0.72,-0.06,-0.19,-0.2,-0.53,-0.015000000000000013
2014-08-06 00:00:00,0.41,-0.16,-0.73,-0.21,0.17,-0.01,-0.14333333333333334,0.09499999999999999
2014-08-07 00:00:00,-0.38,-0.43,-0.18,-0.4,-0.35,-0.39,0.050000000000000044,0
2014-08-08 00:00:00,-0.93,-1.27,-1.07,-0.56,-0.75,-0.94,-0.3400000000000001,0.2649999999999999
2014-08-11 00:00:00,0.41,0.51,0.44,-0.35,0.05,0.06,0.5333333333333333,-0.25
2014-08-12 00:00:00,0.34,0.17,-0.14,-0.04,-0.11,-0.2,0.24,0.12000000000000002
2014-08-13 00:00:00,0.92,1.19,1.06,0.17,0.59,0.51,0.6333333333333333,-0.34499999999999986
2014-08-14 00:00:00,0.66,-0.06,-0.08,0.7,1.1,0.82,-0.7000000000000001,0.15999999999999992
2014-08-15 00:00:00,0.66,-0.06,-0.08,0.7,1.1,0.82,-0.7000000000000001,0.15999999999999992
2014-08-18 00:00:00,-0.36,-0.41,-0.6,0.12,0.65,0.28,-0.8066666666666668,-0.24000000000000002
2014-08-19 00:00:00,1.07,0.86,0.76,0.77,0.26,-0.23,0.6300000000000001,0.36
2014-08-20 00:00:00,-0.11,0.2,0.13,-0.16,-0.17,0.08,0.15666666666666668,-0.15000000000000002
2014-08-21 00:00:00,-1.91,-1.43,-0.84,0.03,0,-0.25,-1.32,-0.22499999999999998
2014-08-22 00:00:00,0.97,0.74,0.31,0.2,0.67,0.84,0.10333333333333339,-0.1200000000000001
2014-08-25 00:00:00,0.22,-0.1,0.43,-0.3,-0.78,-0.26,0.6300000000000001,0.4
2014-08-26 00:00:00,0.54,-0.05,0.57,1.26,0.6,0.88,-0.5599999999999998,0.625
2014-08-27 00:00:00,0.58,-0.1,0.5,0.07,0.12,0.19,0.19999999999999998,0.31499999999999995
2014-08-28 00:00:00,-0.1,0.13,0.11,0.22,0.49,0.58,-0.3833333333333333,-0.25
2014-08-29 00:00:00,-0.29,-0.64,-0.08,-0.6,0.44,-0.36,-0.16333333333333333,-0.345
2014-09-01 00:00:00,-0.08,-0.15,0.08,-0.9,-0.31,-0.84,0.6333333333333333,-0.26
2014-09-02 00:00:00,-0.31,-1,-0.83,-0.2,0.96,0.18,-1.0266666666666666,-0.235
2014-09-03 00:00:00,1.44,-0.33,-0.58,0.51,0.91,-0.01,-0.29333333333333333,0.6849999999999999
2014-09-04 00:00:00,0.14,0.66,-0.03,-0.59,-0.94,-0.87,1.0566666666666666,-0.08500000000000002
2014-09-05 00:00:00,0,-0.73,-0.18,0.65,1.16,0.97,-1.23,0.11000000000000004
2014-09-08 00:00:00,0,-0.73,-0.18,0.65,1.16,0.97,-1.23,0.11000000000000004
2014-09-09 00:00:00,0,-0.73,-0.18,0.65,1.16,0.97,-1.23,0.11000000000000004
2014-09-10 00:00:00,0,-0.73,-0.18,0.65,1.16,0.97,-1.23,0.11000000000000004
2014-09-11 00:00:00,-0.53,-1.07,-0.61,0.25,0.73,0.85,-1.3466666666666667,0.030000000000000027
2014-09-12 00:00:00,0.59,0.02,0.58,-0.47,-0.64,-0.83,1.0433333333333332,0.37
2014-09-15 00:00:00,-1.06,-0.06,-0.14,-0.56,-0.25,-0.73,0.09333333333333321,-0.655
2014-09-16 00:00:00,-0.06,0.7,0.37,0.51,0.95,0.88,-0.4433333333333333,-0.6
2014-09-17 00:00:00,0.79,1.46,0.53,0.69,0.31,1.07,0.2366666666666667,-0.14500000000000002
2014-09-18 00:00:00,0.45,0.14,-2.18,0.39,0.43,0.49,-0.9666666666666668,0.135
2014-09-19 00:00:00,0.21,0.44,0.21,0.6,0.93,0.9,-0.5233333333333334,-0.2800000000000001
2014-09-22 00:00:00,-0.48,-1.05,-0.64,-0.44,0.05,-0.34,-0.48,0.040000000000000036
2014-09-23 00:00:00,-0.3,-0.56,-0.52,-0.89,-0.18,-0.95,0.21333333333333332,-0.22499999999999998
2014-09-24 00:00:00,0.52,0,0.54,1.05,1.23,1.14,-0.7866666666666666,0.17000000000000004
2014-09-25 00:00:00,-0.02,0.07,-0.27,-0.24,-0.63,-0.49,0.37999999999999995,0.15000000000000002
2014-09-26 00:00:00,-1.27,0.91,-0.4,0.06,0.45,0.22,-0.4966666666666667,-1.2850000000000001
2014-09-29 00:00:00,-0.72,-0.05,-0.34,-1.06,-1.11,-1.09,0.7166666666666666,-0.30999999999999994
2014-09-30 00:00:00,0.06,-0.43,-0.33,0.45,0.53,0.38,-0.6866666666666666,0.205
2014-10-01 00:00:00,-1.68,-1.38,-1.26,-1.15,-1.04,-1.34,-0.263333333333333,-0.20500000000000007
2014-10-02 00:00:00,-0.34,-0.99,-0.78,0.31,0.8,0.3,-1.1733333333333336,0.07999999999999996
2014-10-03 00:00:00,-0.34,-0.99,-0.78,0.31,0.8,0.3,-1.1733333333333336,0.07999999999999996
2014-10-06 00:00:00,-0.95,0.08,-0.72,-0.4,-0.36,-0.36,-0.15666666666666657,-0.535
2014-10-07 00:00:00,0.73,0.05,-0.03,-0.17,-0.2,-0.31,0.4766666666666667,0.355
2014-10-08 00:00:00,0.17,0.28,-0.88,0.24,0.44,0.77,-0.6266666666666667,-0.15499999999999997
2014-10-09 00:00:00,0.17,0.28,-0.88,0.24,0.44,0.77,-0.6266666666666667,-0.15499999999999997
2014-10-10 00:00:00,-1.02,-2.3,-0.98,-1.48,-1.44,-1.27,-0.03666666666666685,0.6199999999999999
2014-10-13 00:00:00,-0.5,-1.45,-0.77,-2.85,-3.73,-3.35,2.4033333333333333,0.9149999999999998
2014-10-14 00:00:00,-0.21,0.76,0.22,1.01,1.27,1.27,-0.9266666666666667,-0.6150000000000001
2014-10-15 00:00:00,-0.82,0.85,-0.38,0.83,0.89,0.91,-0.9933333333333333,-0.865
2014-10-16 00:00:00,0.14,0.7,-1.07,-0.14,-0.08,-0.31,0.09999999999999996,-0.31
2014-10-17 00:00:00,-0.65,-0.62,-1.11,-0.24,0.53,0.11,-0.9266666666666666,-0.4
2014-10-20 00:00:00,1.2,2.05,1.53,1.05,1.45,1.52,0.25333333333333363,-0.625
2014-10-21 00:00:00,-0.81,0.81,-1.37,-0.44,-0.21,0.09,-0.27,-0.925
2014-10-22 00:00:00,1.81,1.51,0.63,1.25,1.06,0.99,0.21666666666666679,0.24499999999999988
2014-10-23 00:00:00,-1.06,0.1,-0.01,0.15,-0.33,-0.08,-0.2366666666666667,-0.34
2014-10-24 00:00:00,-0.74,-1.09,0.25,-0.59,-0.13,-0.67,-0.06333333333333335,-0.05499999999999994
2014-10-27 00:00:00,1.15,-1,0.5,0.4,-0.01,-0.01,0.08999999999999997,1.2799999999999998
2014-10-28 00:00:00,-0.89,0.68,-0.44,-0.39,0.35,0.12,-0.2433333333333333,-1.155
2014-10-29 00:00:00,2.83,0.13,2,0.1,-0.06,0.23,1.5633333333333332,1.4300000000000002
2014-10-30 00:00:00,-1.12,-0.79,0.62,-0.46,-0.17,-0.03,-0.21,-0.31
2014-10-31 00:00:00,-0.39,-0.63,1.11,-0.5,-0.09,0,0.22666666666666668,-0.08500000000000002
2014-11-03 00:00:00,-0.41,0.16,-1.13,-0.54,-0.81,-0.78,0.25,-0.14999999999999997
2014-11-04 00:00:00,-0.72,-0.76,-1.12,-2.21,-2.12,-2.11,1.2799999999999998,-0.02499999999999991
2014-11-05 00:00:00,0.31,0.13,-0.56,-0.85,-0.78,-0.81,0.7733333333333333,0.05499999999999999
2014-11-06 00:00:00,0.32,-1.19,0.72,-0.41,-1.25,-1.22,0.91,1.175
2014-11-07 00:00:00,-0.01,0.03,0.41,1.39,2.4,1.72,-1.6933333333333334,-0.5249999999999999
2014-11-10 00:00:00,0.1,-0.58,2.02,0.31,0.12,0.02,0.3633333333333333,0.435
2014-11-11 00:00:00,0.06,1.55,-0.19,0.71,1,1.08,-0.45666666666666667,-0.8899999999999999
2014-11-12 00:00:00,-0.03,-0.08,0.42,0.44,0.87,0.72,-0.5733333333333335,-0.19
2014-11-13 00:00:00,-0.03,0,-0.62,0.16,0.22,0.65,-0.56,-0.045
2014-11-14 00:00:00,-1.4,-0.95,-0.46,-0.71,-0.66,-0.9,-0.17999999999999983,-0.25
2014-11-17 00:00:00,0.14,-1.93,0.26,-1.03,-1.46,-1.34,0.7666666666666666,1.2499999999999998
2014-11-18 00:00:00,0.23,2.27,0.93,0.49,0.6,0.72,0.54,-1.0750000000000002
2014-11-19 00:00:00,0.16,0.96,-0.43,-0.21,0.18,0.14,0.1933333333333333,-0.595
2014-11-20 00:00:00,-0.24,-0.59,-0.61,-0.44,-0.27,-0.48,-0.08333333333333331,0.09000000000000002
2014-11-21 00:00:00,0.27,-0.42,0.82,0.18,0.87,0.6,-0.32666666666666666,0
2014-11-24 00:00:00,1.63,-0.7,0.82,0.25,-0.87,-0.39,0.92,1.7249999999999999
2014-11-25 00:00:00,-0.35,1.37,-0.41,0.24,-0.13,0.41,0.030000000000000027,-0.675
2014-11-26 00:00:00,-0.17,0.31,0.19,0.06,0.53,0.48,-0.2466666666666667,-0.47500000000000003
2014-11-27 00:00:00,-1.01,-1.1,1.51,-0.19,0.12,-0.06,-0.15666666666666676,-0.10999999999999993
2014-11-28 00:00:00,-0.3,0.66,0.12,-0.01,-0.26,-0.17,0.3066666666666667,-0.355
