,CP91,CD91
20/02/2014 0:00,2.74,2.65
21/02/2014 0:00,2.74,2.65
24/02/2014 0:00,2.74,2.65
25/02/2014 0:00,2.74,2.65
26/02/2014 0:00,2.74,2.65
27/02/2014 0:00,2.74,2.65
28/02/2014 0:00,2.74,2.65
03/03/2014 0:00,2.74,2.65
04/03/2014 0:00,2.75,2.65
05/03/2014 0:00,2.75,2.65
06/03/2014 0:00,2.76,2.65
07/03/2014 0:00,2.76,2.65
10/03/2014 0:00,2.75,2.65
11/03/2014 0:00,2.75,2.65
12/03/2014 0:00,2.75,2.65
13/03/2014 0:00,2.75,2.65
14/03/2014 0:00,2.75,2.65
17/03/2014 0:00,2.75,2.65
18/03/2014 0:00,2.75,2.65
19/03/2014 0:00,2.75,2.65
20/03/2014 0:00,2.75,2.65
21/03/2014 0:00,2.75,2.65
24/03/2014 0:00,2.75,2.65
25/03/2014 0:00,2.75,2.65
26/03/2014 0:00,2.75,2.65
27/03/2014 0:00,2.75,2.65
28/03/2014 0:00,2.75,2.65
31/03/2014 0:00,2.75,2.65
01/04/2014 0:00,2.75,2.65
02/04/2014 0:00,2.75,2.65
03/04/2014 0:00,2.74,2.65
04/04/2014 0:00,2.74,2.65
07/04/2014 0:00,2.74,2.65
08/04/2014 0:00,2.74,2.65
09/04/2014 0:00,2.74,2.65
10/04/2014 0:00,2.74,2.65
11/04/2014 0:00,2.74,2.65
14/04/2014 0:00,2.73,2.65
15/04/2014 0:00,2.73,2.65
16/04/2014 0:00,2.73,2.65
17/04/2014 0:00,2.73,2.65
18/04/2014 0:00,2.73,2.65
21/04/2014 0:00,2.74,2.65
22/04/2014 0:00,2.74,2.65
23/04/2014 0:00,2.74,2.65
24/04/2014 0:00,2.74,2.65
25/04/2014 0:00,2.74,2.65
28/04/2014 0:00,2.74,2.65
29/04/2014 0:00,2.75,2.65
30/04/2014 0:00,2.75,2.65
01/05/2014 0:00,2.75,2.65
02/05/2014 0:00,2.75,2.65
05/05/2014 0:00,2.75,2.65
06/05/2014 0:00,2.75,2.65
07/05/2014 0:00,2.75,2.65
08/05/2014 0:00,2.74,2.65
09/05/2014 0:00,2.74,2.65
12/05/2014 0:00,2.74,2.65
13/05/2014 0:00,2.74,2.65
14/05/2014 0:00,2.74,2.65
15/05/2014 0:00,2.74,2.65
16/05/2014 0:00,2.74,2.65
19/05/2014 0:00,2.74,2.65
20/05/2014 0:00,2.73,2.65
21/05/2014 0:00,2.73,2.65
22/05/2014 0:00,2.73,2.65
23/05/2014 0:00,2.73,2.65
26/05/2014 0:00,2.73,2.65
27/05/2014 0:00,2.73,2.65
28/05/2014 0:00,2.73,2.65
29/05/2014 0:00,2.73,2.65
30/05/2014 0:00,2.73,2.65
02/06/2014 0:00,2.73,2.65
03/06/2014 0:00,2.73,2.65
04/06/2014 0:00,2.73,2.65
05/06/2014 0:00,2.73,2.65
06/06/2014 0:00,2.73,2.65
09/06/2014 0:00,2.73,2.65
10/06/2014 0:00,2.73,2.65
11/06/2014 0:00,2.72,2.65
12/06/2014 0:00,2.72,2.65
13/06/2014 0:00,2.72,2.65
16/06/2014 0:00,2.72,2.65
17/06/2014 0:00,2.72,2.65
18/06/2014 0:00,2.72,2.65
19/06/2014 0:00,2.72,2.65
20/06/2014 0:00,2.72,2.65
23/06/2014 0:00,2.72,2.65
24/06/2014 0:00,2.71,2.65
25/06/2014 0:00,2.71,2.65
26/06/2014 0:00,2.71,2.65
27/06/2014 0:00,2.71,2.65
30/06/2014 0:00,2.71,2.65
01/07/2014 0:00,2.71,2.65
02/07/2014 0:00,2.71,2.65
03/07/2014 0:00,2.71,2.65
04/07/2014 0:00,2.71,2.65
07/07/2014 0:00,2.71,2.65
08/07/2014 0:00,2.71,2.65
09/07/2014 0:00,2.71,2.65
10/07/2014 0:00,2.71,2.65
11/07/2014 0:00,2.71,2.65
14/07/2014 0:00,2.71,2.65
15/07/2014 0:00,2.71,2.65
16/07/2014 0:00,2.71,2.65
17/07/2014 0:00,2.71,2.65
18/07/2014 0:00,2.71,2.65
21/07/2014 0:00,2.7,2.65
22/07/2014 0:00,2.7,2.65
23/07/2014 0:00,2.7,2.65
24/07/2014 0:00,2.7,2.65
25/07/2014 0:00,2.7,2.65
28/07/2014 0:00,2.7,2.65
29/07/2014 0:00,2.7,2.65
30/07/2014 0:00,2.7,2.65
31/07/2014 0:00,2.7,2.65
01/08/2014 0:00,2.7,2.65
04/08/2014 0:00,2.7,2.65
05/08/2014 0:00,2.7,2.65
06/08/2014 0:00,2.7,2.65
07/08/2014 0:00,2.7,2.65
08/08/2014 0:00,2.69,2.65
11/08/2014 0:00,2.69,2.63
12/08/2014 0:00,2.69,2.62
13/08/2014 0:00,2.69,2.61
14/08/2014 0:00,2.59,2.46
15/08/2014 0:00,2.59,2.46
18/08/2014 0:00,2.54,2.43
19/08/2014 0:00,2.5,2.42
20/08/2014 0:00,2.48,2.42
21/08/2014 0:00,2.46,2.42
22/08/2014 0:00,2.45,2.41
25/08/2014 0:00,2.44,2.41
26/08/2014 0:00,2.43,2.4
27/08/2014 0:00,2.42,2.4
28/08/2014 0:00,2.42,2.4
29/08/2014 0:00,2.42,2.4
01/09/2014 0:00,2.42,2.4
02/09/2014 0:00,2.42,2.36
03/09/2014 0:00,2.41,2.36
04/09/2014 0:00,2.42,2.35
05/09/2014 0:00,2.42,2.35
08/09/2014 0:00,2.42,2.35
09/09/2014 0:00,2.42,2.35
10/09/2014 0:00,2.42,2.35
11/09/2014 0:00,2.42,2.35
12/09/2014 0:00,2.42,2.35
15/09/2014 0:00,2.42,2.35
16/09/2014 0:00,2.42,2.35
17/09/2014 0:00,2.42,2.35
18/09/2014 0:00,2.42,2.35
19/09/2014 0:00,2.42,2.35
22/09/2014 0:00,2.42,2.35
23/09/2014 0:00,2.42,2.35
24/09/2014 0:00,2.42,2.35
25/09/2014 0:00,2.42,2.35
26/09/2014 0:00,2.42,2.35
29/09/2014 0:00,2.42,2.35
30/09/2014 0:00,2.41,2.35
01/10/2014 0:00,2.41,2.35
02/10/2014 0:00,2.41,2.35
03/10/2014 0:00,2.41,2.35
06/10/2014 0:00,2.41,2.35
07/10/2014 0:00,2.41,2.31
08/10/2014 0:00,2.41,2.3
09/10/2014 0:00,2.41,2.3
10/10/2014 0:00,2.41,2.29
13/10/2014 0:00,2.41,2.28
14/10/2014 0:00,2.41,2.28
15/10/2014 0:00,2.33,2.18
16/10/2014 0:00,2.29,2.17
17/10/2014 0:00,2.25,2.17
20/10/2014 0:00,2.25,2.16
21/10/2014 0:00,2.24,2.15
22/10/2014 0:00,2.24,2.15
23/10/2014 0:00,2.23,2.14
24/10/2014 0:00,2.23,2.14
27/10/2014 0:00,2.23,2.14
28/10/2014 0:00,2.23,2.14
29/10/2014 0:00,2.23,2.14
30/10/2014 0:00,2.23,2.14
31/10/2014 0:00,2.23,2.14
03/11/2014 0:00,2.23,2.14
04/11/2014 0:00,2.23,2.14
05/11/2014 0:00,2.23,2.14
06/11/2014 0:00,2.23,2.14
07/11/2014 0:00,2.23,2.14
10/11/2014 0:00,2.23,2.14
11/11/2014 0:00,2.23,2.14
12/11/2014 0:00,2.23,2.14
13/11/2014 0:00,2.23,2.14
14/11/2014 0:00,2.23,2.14
17/11/2014 0:00,2.23,2.14
18/11/2014 0:00,2.23,2.14
19/11/2014 0:00,2.23,2.14
20/11/2014 0:00,2.23,2.14
21/11/2014 0:00,2.23,2.14
24/11/2014 0:00,2.23,2.14
25/11/2014 0:00,2.23,2.13
26/11/2014 0:00,2.23,2.13
27/11/2014 0:00,2.23,2.13
28/11/2014 0:00,2.23,2.13
01/12/2014 0:00,2.23,2.13
02/12/2014 0:00,2.23,2.13
03/12/2014 0:00,2.23,2.13
04/12/2014 0:00,2.23,2.13
05/12/2014 0:00,2.24,2.13
08/12/2014 0:00,2.25,2.13
09/12/2014 0:00,2.26,2.13
10/12/2014 0:00,2.27,2.13
11/12/2014 0:00,2.28,2.13
12/12/2014 0:00,2.29,2.13
15/12/2014 0:00,2.29,2.13
16/12/2014 0:00,2.3,2.13
17/12/2014 0:00,2.31,2.13
18/12/2014 0:00,2.32,2.13
19/12/2014 0:00,2.33,2.13
22/12/2014 0:00,2.33,2.13
23/12/2014 0:00,2.33,2.13
24/12/2014 0:00,2.33,2.13
25/12/2014 0:00,2.33,2.13
26/12/2014 0:00,2.33,2.13
29/12/2014 0:00,2.33,2.13
30/12/2014 0:00,2.33,2.13
31/12/2014 0:00,2.32,2.13
01/01/2015 0:00,2.32,2.13
02/01/2015 0:00,2.31,2.13
05/01/2015 0:00,2.3,2.13
06/01/2015 0:00,2.28,2.13
07/01/2015 0:00,2.27,2.13
08/01/2015 0:00,2.26,2.13
09/01/2015 0:00,2.26,2.13
12/01/2015 0:00,2.25,2.13
13/01/2015 0:00,2.25,2.13
14/01/2015 0:00,2.25,2.13
15/01/2015 0:00,2.25,2.13
16/01/2015 0:00,2.23,2.13
19/01/2015 0:00,2.23,2.13
20/01/2015 0:00,2.23,2.13
21/01/2015 0:00,2.23,2.13
22/01/2015 0:00,2.23,2.13
23/01/2015 0:00,2.23,2.13
26/01/2015 0:00,2.23,2.13
27/01/2015 0:00,2.23,2.13
28/01/2015 0:00,2.23,2.12
29/01/2015 0:00,2.23,2.12
30/01/2015 0:00,2.23,2.12
02/02/2015 0:00,2.23,2.12
03/02/2015 0:00,2.23,2.12
04/02/2015 0:00,2.23,2.12
05/02/2015 0:00,2.23,2.12
06/02/2015 0:00,2.23,2.12
09/02/2015 0:00,2.23,2.12
10/02/2015 0:00,2.23,2.12
11/02/2015 0:00,2.23,2.12
12/02/2015 0:00,2.23,2.12
13/02/2015 0:00,2.23,2.12
16/02/2015 0:00,2.23,2.12
17/02/2015 0:00,2.23,2.12
18/02/2015 0:00,2.23,2.12
19/02/2015 0:00,2.23,2.12
20/02/2015 0:00,2.23,2.12
23/02/2015 0:00,2.23,2.12
24/02/2015 0:00,2.23,2.1
25/02/2015 0:00,2.23,2.1
26/02/2015 0:00,2.23,2.1
27/02/2015 0:00,2.23,2.1
02/03/2015 0:00,2.23,2.1
03/03/2015 0:00,2.23,2.1
04/03/2015 0:00,2.2,2.1
05/03/2015 0:00,2.18,2.1
06/03/2015 0:00,2.17,2.1
09/03/2015 0:00,2.16,2.1
10/03/2015 0:00,2.15,2.1
11/03/2015 0:00,2.13,2.1
12/03/2015 0:00,1.91,1.91
13/03/2015 0:00,1.9,1.9
16/03/2015 0:00,1.9,1.89
17/03/2015 0:00,1.9,1.88
18/03/2015 0:00,1.89,1.87
19/03/2015 0:00,1.88,1.87
20/03/2015 0:00,1.88,1.86
23/03/2015 0:00,1.88,1.86
24/03/2015 0:00,1.88,1.86
25/03/2015 0:00,1.88,1.86
26/03/2015 0:00,1.88,1.86
27/03/2015 0:00,1.88,1.86
30/03/2015 0:00,1.88,1.85
31/03/2015 0:00,1.88,1.85
01/04/2015 0:00,1.88,1.85
02/04/2015 0:00,1.88,1.85
03/04/2015 0:00,1.88,1.85
06/04/2015 0:00,1.88,1.85
07/04/2015 0:00,1.88,1.83
08/04/2015 0:00,1.87,1.83
09/04/2015 0:00,1.87,1.82
10/04/2015 0:00,1.87,1.8
13/04/2015 0:00,1.87,1.8
14/04/2015 0:00,1.87,1.8
15/04/2015 0:00,1.87,1.8
16/04/2015 0:00,1.87,1.8
17/04/2015 0:00,1.87,1.8
20/04/2015 0:00,1.87,1.8
21/04/2015 0:00,1.87,1.8
22/04/2015 0:00,1.87,1.8
23/04/2015 0:00,1.87,1.8
24/04/2015 0:00,1.87,1.8
27/04/2015 0:00,1.87,1.8
28/04/2015 0:00,1.87,1.8
29/04/2015 0:00,1.87,1.8
30/04/2015 0:00,1.87,1.8
01/05/2015 0:00,1.87,1.8
04/05/2015 0:00,1.87,1.8
05/05/2015 0:00,1.87,1.8
06/05/2015 0:00,1.87,1.8
07/05/2015 0:00,1.87,1.8
08/05/2015 0:00,1.86,1.8
11/05/2015 0:00,1.86,1.8
12/05/2015 0:00,1.86,1.8
13/05/2015 0:00,1.86,1.8
14/05/2015 0:00,1.86,1.8
15/05/2015 0:00,1.86,1.8
18/05/2015 0:00,1.86,1.8
19/05/2015 0:00,1.86,1.8
20/05/2015 0:00,1.86,1.8
21/05/2015 0:00,1.86,1.8
22/05/2015 0:00,1.86,1.8
25/05/2015 0:00,1.86,1.8
26/05/2015 0:00,1.86,1.8
27/05/2015 0:00,1.86,1.8
28/05/2015 0:00,1.86,1.8
29/05/2015 0:00,1.86,1.8
01/06/2015 0:00,1.86,1.8
02/06/2015 0:00,1.85,1.8
03/06/2015 0:00,1.85,1.8
04/06/2015 0:00,1.85,1.8
05/06/2015 0:00,1.85,1.8
08/06/2015 0:00,1.85,1.8
09/06/2015 0:00,1.85,1.8
10/06/2015 0:00,1.85,1.8
11/06/2015 0:00,1.61,1.65
12/06/2015 0:00,1.61,1.65
15/06/2015 0:00,1.62,1.65
16/06/2015 0:00,1.62,1.65
17/06/2015 0:00,1.62,1.65
18/06/2015 0:00,1.62,1.65
19/06/2015 0:00,1.62,1.65
22/06/2015 0:00,1.63,1.65
23/06/2015 0:00,1.64,1.65
24/06/2015 0:00,1.65,1.65
25/06/2015 0:00,1.68,1.65
26/06/2015 0:00,1.68,1.65
29/06/2015 0:00,1.69,1.65
30/06/2015 0:00,1.69,1.65
01/07/2015 0:00,1.69,1.65
02/07/2015 0:00,1.69,1.65
03/07/2015 0:00,1.69,1.65
06/07/2015 0:00,1.69,1.65
07/07/2015 0:00,1.69,1.65
08/07/2015 0:00,1.69,1.65
09/07/2015 0:00,1.69,1.65
10/07/2015 0:00,1.69,1.65
13/07/2015 0:00,1.69,1.65
14/07/2015 0:00,1.69,1.65
15/07/2015 0:00,1.69,1.65
16/07/2015 0:00,1.69,1.65
17/07/2015 0:00,1.69,1.65
20/07/2015 0:00,1.69,1.65
21/07/2015 0:00,1.69,1.65
22/07/2015 0:00,1.69,1.65
23/07/2015 0:00,1.69,1.65
24/07/2015 0:00,1.69,1.65
27/07/2015 0:00,1.69,1.64
28/07/2015 0:00,1.69,1.64
29/07/2015 0:00,1.69,1.64
30/07/2015 0:00,1.69,1.64
31/07/2015 0:00,1.69,1.64
03/08/2015 0:00,1.69,1.64
04/08/2015 0:00,1.69,1.64
05/08/2015 0:00,1.69,1.64
06/08/2015 0:00,1.69,1.64
07/08/2015 0:00,1.69,1.64
10/08/2015 0:00,1.68,1.64
11/08/2015 0:00,1.68,1.64
12/08/2015 0:00,1.68,1.64
13/08/2015 0:00,1.68,1.64
14/08/2015 0:00,1.68,1.64
17/08/2015 0:00,1.68,1.64
18/08/2015 0:00,1.68,1.64
19/08/2015 0:00,1.68,1.64
20/08/2015 0:00,1.68,1.64
21/08/2015 0:00,1.68,1.64
24/08/2015 0:00,1.69,1.64
25/08/2015 0:00,1.69,1.64
26/08/2015 0:00,1.69,1.64
27/08/2015 0:00,1.69,1.64
28/08/2015 0:00,1.69,1.64
31/08/2015 0:00,1.69,1.63
01/09/2015 0:00,1.69,1.63
02/09/2015 0:00,1.69,1.61
03/09/2015 0:00,1.68,1.61
04/09/2015 0:00,1.68,1.6
07/09/2015 0:00,1.68,1.6
08/09/2015 0:00,1.67,1.6
09/09/2015 0:00,1.67,1.6
10/09/2015 0:00,1.67,1.6
11/09/2015 0:00,1.67,1.6
14/09/2015 0:00,1.67,1.6
15/09/2015 0:00,1.67,1.6
16/09/2015 0:00,1.67,1.6
17/09/2015 0:00,1.67,1.6
18/09/2015 0:00,1.67,1.6
21/09/2015 0:00,1.67,1.6
22/09/2015 0:00,1.67,1.6
23/09/2015 0:00,1.68,1.6
24/09/2015 0:00,1.68,1.6
25/09/2015 0:00,1.68,1.6
28/09/2015 0:00,1.68,1.6
29/09/2015 0:00,1.68,1.6
30/09/2015 0:00,1.68,1.59
01/10/2015 0:00,1.68,1.59
02/10/2015 0:00,1.68,1.59
05/10/2015 0:00,1.68,1.59
06/10/2015 0:00,1.68,1.59
07/10/2015 0:00,1.68,1.59
08/10/2015 0:00,1.68,1.59
09/10/2015 0:00,1.68,1.59
12/10/2015 0:00,1.68,1.59
13/10/2015 0:00,1.68,1.58
14/10/2015 0:00,1.68,1.57
15/10/2015 0:00,1.68,1.57
16/10/2015 0:00,1.68,1.57
19/10/2015 0:00,1.68,1.57
20/10/2015 0:00,1.69,1.57
21/10/2015 0:00,1.7,1.57
22/10/2015 0:00,1.7,1.57
23/10/2015 0:00,1.7,1.57
26/10/2015 0:00,1.71,1.57
27/10/2015 0:00,1.71,1.57
28/10/2015 0:00,1.71,1.57
29/10/2015 0:00,1.71,1.57
30/10/2015 0:00,1.71,1.57
02/11/2015 0:00,1.71,1.57
03/11/2015 0:00,1.71,1.57
04/11/2015 0:00,1.72,1.57
05/11/2015 0:00,1.72,1.57
06/11/2015 0:00,1.72,1.57
09/11/2015 0:00,1.72,1.57
10/11/2015 0:00,1.72,1.57
11/11/2015 0:00,1.72,1.57
12/11/2015 0:00,1.72,1.58
13/11/2015 0:00,1.72,1.58
16/11/2015 0:00,1.72,1.58
17/11/2015 0:00,1.72,1.58
18/11/2015 0:00,1.72,1.58
19/11/2015 0:00,1.73,1.58
20/11/2015 0:00,1.73,1.58
23/11/2015 0:00,1.73,1.59
24/11/2015 0:00,1.74,1.59
25/11/2015 0:00,1.75,1.59
26/11/2015 0:00,1.76,1.62
27/11/2015 0:00,1.8,1.62
30/11/2015 0:00,1.82,1.66
01/12/2015 0:00,1.84,1.67
02/12/2015 0:00,1.85,1.67
03/12/2015 0:00,1.86,1.67
04/12/2015 0:00,1.87,1.67
07/12/2015 0:00,1.88,1.67
08/12/2015 0:00,1.89,1.67
09/12/2015 0:00,1.89,1.67
10/12/2015 0:00,1.89,1.67
11/12/2015 0:00,1.89,1.67
14/12/2015 0:00,1.9,1.67
15/12/2015 0:00,1.9,1.67
16/12/2015 0:00,1.9,1.67
17/12/2015 0:00,1.9,1.67
18/12/2015 0:00,1.91,1.67
21/12/2015 0:00,1.91,1.67
22/12/2015 0:00,1.91,1.67
23/12/2015 0:00,1.91,1.67
24/12/2015 0:00,1.91,1.67
25/12/2015 0:00,1.91,1.67
28/12/2015 0:00,1.91,1.67
29/12/2015 0:00,1.91,1.67
30/12/2015 0:00,1.91,1.67
31/12/2015 0:00,1.91,1.67
01/01/2016 0:00,1.91,1.67
04/01/2016 0:00,1.88,1.67
05/01/2016 0:00,1.86,1.67
06/01/2016 0:00,1.84,1.67
07/01/2016 0:00,1.83,1.67
08/01/2016 0:00,1.82,1.67
11/01/2016 0:00,1.81,1.67
12/01/2016 0:00,1.81,1.67
13/01/2016 0:00,1.81,1.67
14/01/2016 0:00,1.81,1.67
15/01/2016 0:00,1.81,1.67
18/01/2016 0:00,1.81,1.67
19/01/2016 0:00,1.81,1.67
20/01/2016 0:00,1.81,1.67
21/01/2016 0:00,1.81,1.67
22/01/2016 0:00,1.81,1.67
25/01/2016 0:00,1.81,1.65
26/01/2016 0:00,1.81,1.65
27/01/2016 0:00,1.81,1.65
28/01/2016 0:00,1.8,1.65
29/01/2016 0:00,1.8,1.65
01/02/2016 0:00,1.8,1.65
02/02/2016 0:00,1.8,1.65
03/02/2016 0:00,1.8,1.65
04/02/2016 0:00,1.8,1.65
05/02/2016 0:00,1.8,1.65
08/02/2016 0:00,1.8,1.65
09/02/2016 0:00,1.8,1.65
10/02/2016 0:00,1.8,1.65
11/02/2016 0:00,1.79,1.64
12/02/2016 0:00,1.78,1.64
15/02/2016 0:00,1.76,1.64
16/02/2016 0:00,1.75,1.63
17/02/2016 0:00,1.74,1.63
18/02/2016 0:00,1.73,1.63
19/02/2016 0:00,1.72,1.63
22/02/2016 0:00,1.72,1.63
23/02/2016 0:00,1.71,1.63
24/02/2016 0:00,1.71,1.63
25/02/2016 0:00,1.71,1.63
26/02/2016 0:00,1.71,1.63
29/02/2016 0:00,1.71,1.63
01/03/2016 0:00,1.71,1.63
02/03/2016 0:00,1.71,1.63
03/03/2016 0:00,1.71,1.63
04/03/2016 0:00,1.71,1.63
07/03/2016 0:00,1.71,1.63
08/03/2016 0:00,1.7,1.63
09/03/2016 0:00,1.7,1.63
10/03/2016 0:00,1.7,1.63
11/03/2016 0:00,1.7,1.63
14/03/2016 0:00,1.7,1.63
15/03/2016 0:00,1.7,1.63
16/03/2016 0:00,1.7,1.63
17/03/2016 0:00,1.7,1.63
18/03/2016 0:00,1.7,1.63
21/03/2016 0:00,1.7,1.63
22/03/2016 0:00,1.7,1.63
23/03/2016 0:00,1.7,1.63
24/03/2016 0:00,1.7,1.63
25/03/2016 0:00,1.7,1.63
28/03/2016 0:00,1.7,1.61
29/03/2016 0:00,1.7,1.61
30/03/2016 0:00,1.7,1.61
31/03/2016 0:00,1.7,1.61
01/04/2016 0:00,1.7,1.61
04/04/2016 0:00,1.7,1.61
05/04/2016 0:00,1.7,1.61
06/04/2016 0:00,1.7,1.61
07/04/2016 0:00,1.7,1.61
08/04/2016 0:00,1.7,1.61
11/04/2016 0:00,1.7,1.61
12/04/2016 0:00,1.7,1.61
13/04/2016 0:00,1.7,1.61
14/04/2016 0:00,1.7,1.61
15/04/2016 0:00,1.7,1.61
18/04/2016 0:00,1.7,1.61
19/04/2016 0:00,1.69,1.61
20/04/2016 0:00,1.69,1.61
21/04/2016 0:00,1.69,1.61
22/04/2016 0:00,1.69,1.61
25/04/2016 0:00,1.69,1.61
26/04/2016 0:00,1.69,1.61
27/04/2016 0:00,1.69,1.61
28/04/2016 0:00,1.68,1.61
29/04/2016 0:00,1.68,1.61
02/05/2016 0:00,1.68,1.61
03/05/2016 0:00,1.68,1.61
04/05/2016 0:00,1.68,1.61
05/05/2016 0:00,1.68,1.61
06/05/2016 0:00,1.68,1.61
09/05/2016 0:00,1.68,1.61
10/05/2016 0:00,1.68,1.6
11/05/2016 0:00,1.67,1.6
12/05/2016 0:00,1.67,1.6
13/05/2016 0:00,1.67,1.6
16/05/2016 0:00,1.67,1.58
17/05/2016 0:00,1.67,1.58
18/05/2016 0:00,1.67,1.58
19/05/2016 0:00,1.67,1.56
20/05/2016 0:00,1.67,1.56
23/05/2016 0:00,1.67,1.56
24/05/2016 0:00,1.67,1.56
25/05/2016 0:00,1.67,1.56
26/05/2016 0:00,1.67,1.56
27/05/2016 0:00,1.67,1.56
30/05/2016 0:00,1.67,1.56
31/05/2016 0:00,1.66,1.56
01/06/2016 0:00,1.66,1.56
02/06/2016 0:00,1.66,1.56
03/06/2016 0:00,1.66,1.56
06/06/2016 0:00,1.66,1.56
07/06/2016 0:00,1.66,1.56
08/06/2016 0:00,1.66,1.56
09/06/2016 0:00,1.54,1.39
10/06/2016 0:00,1.52,1.39
13/06/2016 0:00,1.51,1.39
14/06/2016 0:00,1.51,1.39
15/06/2016 0:00,1.51,1.39
16/06/2016 0:00,1.51,1.39
17/06/2016 0:00,1.51,1.39
20/06/2016 0:00,1.51,1.39
21/06/2016 0:00,1.51,1.39
22/06/2016 0:00,1.51,1.39
23/06/2016 0:00,1.51,1.39
24/06/2016 0:00,1.51,1.37
27/06/2016 0:00,1.51,1.37
28/06/2016 0:00,1.51,1.37
29/06/2016 0:00,1.51,1.37
30/06/2016 0:00,1.51,1.37
01/07/2016 0:00,1.51,1.37
04/07/2016 0:00,1.51,1.37
05/07/2016 0:00,1.51,1.37
06/07/2016 0:00,1.51,1.37
07/07/2016 0:00,1.51,1.36
08/07/2016 0:00,1.51,1.36
11/07/2016 0:00,1.51,1.36
12/07/2016 0:00,1.51,1.36
13/07/2016 0:00,1.51,1.36
14/07/2016 0:00,1.51,1.36
15/07/2016 0:00,1.51,1.36
18/07/2016 0:00,1.51,1.36
19/07/2016 0:00,1.51,1.36
20/07/2016 0:00,1.51,1.36
21/07/2016 0:00,1.51,1.36
22/07/2016 0:00,1.51,1.36
25/07/2016 0:00,1.51,1.36
26/07/2016 0:00,1.51,1.36
27/07/2016 0:00,1.51,1.36
28/07/2016 0:00,1.51,1.36
29/07/2016 0:00,1.51,1.36
01/08/2016 0:00,1.51,1.36
02/08/2016 0:00,1.51,1.36
03/08/2016 0:00,1.51,1.36
04/08/2016 0:00,1.51,1.36
05/08/2016 0:00,1.51,1.36
08/08/2016 0:00,1.51,1.36
09/08/2016 0:00,1.5,1.36
10/08/2016 0:00,1.5,1.36
11/08/2016 0:00,1.5,1.35
12/08/2016 0:00,1.5,1.35
15/08/2016 0:00,1.5,1.35
16/08/2016 0:00,1.5,1.35
17/08/2016 0:00,1.5,1.35
18/08/2016 0:00,1.5,1.34
19/08/2016 0:00,1.5,1.34
22/08/2016 0:00,1.5,1.34
23/08/2016 0:00,1.5,1.34
24/08/2016 0:00,1.5,1.34
25/08/2016 0:00,1.5,1.34
26/08/2016 0:00,1.5,1.34
29/08/2016 0:00,1.5,1.34
30/08/2016 0:00,1.5,1.34
31/08/2016 0:00,1.5,1.34
01/09/2016 0:00,1.5,1.34
02/09/2016 0:00,1.5,1.34
05/09/2016 0:00,1.5,1.34
06/09/2016 0:00,1.5,1.34
07/09/2016 0:00,1.5,1.34
08/09/2016 0:00,1.5,1.34
09/09/2016 0:00,1.5,1.34
12/09/2016 0:00,1.5,1.34
13/09/2016 0:00,1.49,1.34
14/09/2016 0:00,1.49,1.34
15/09/2016 0:00,1.49,1.34
16/09/2016 0:00,1.49,1.34
19/09/2016 0:00,1.49,1.34
20/09/2016 0:00,1.49,1.34
21/09/2016 0:00,1.49,1.34
22/09/2016 0:00,1.49,1.34
23/09/2016 0:00,1.49,1.34
26/09/2016 0:00,1.49,1.34
27/09/2016 0:00,1.49,1.34
28/09/2016 0:00,1.49,1.34
29/09/2016 0:00,1.49,1.34
30/09/2016 0:00,1.49,1.34
03/10/2016 0:00,1.49,1.34
04/10/2016 0:00,1.49,1.34
05/10/2016 0:00,1.49,1.34
06/10/2016 0:00,1.49,1.34
07/10/2016 0:00,1.49,1.34
10/10/2016 0:00,1.49,1.34
11/10/2016 0:00,1.49,1.34
12/10/2016 0:00,1.49,1.34
13/10/2016 0:00,1.49,1.34
14/10/2016 0:00,1.49,1.34
17/10/2016 0:00,1.49,1.34
18/10/2016 0:00,1.49,1.34
19/10/2016 0:00,1.49,1.34
20/10/2016 0:00,1.49,1.34
21/10/2016 0:00,1.49,1.36
24/10/2016 0:00,1.49,1.37
25/10/2016 0:00,1.49,1.38
26/10/2016 0:00,1.49,1.39
27/10/2016 0:00,1.49,1.39
28/10/2016 0:00,1.49,1.39
31/10/2016 0:00,1.5,1.39
01/11/2016 0:00,1.5,1.39
02/11/2016 0:00,1.5,1.39
03/11/2016 0:00,1.5,1.39
04/11/2016 0:00,1.5,1.39
07/11/2016 0:00,1.5,1.39
08/11/2016 0:00,1.5,1.39
09/11/2016 0:00,1.5,1.39
10/11/2016 0:00,1.5,1.39
11/11/2016 0:00,1.5,1.39
14/11/2016 0:00,1.5,1.39
15/11/2016 0:00,1.5,1.39
16/11/2016 0:00,1.5,1.39
17/11/2016 0:00,1.51,1.4
18/11/2016 0:00,1.52,1.4
21/11/2016 0:00,1.53,1.41
22/11/2016 0:00,1.54,1.42
23/11/2016 0:00,1.54,1.43
24/11/2016 0:00,1.54,1.46
25/11/2016 0:00,1.54,1.48
28/11/2016 0:00,1.54,1.49
29/11/2016 0:00,1.54,1.52
30/11/2016 0:00,1.54,1.52
01/12/2016 0:00,1.54,1.53
02/12/2016 0:00,1.54,1.54
05/12/2016 0:00,1.57,1.54
06/12/2016 0:00,1.59,1.54
07/12/2016 0:00,1.61,1.54
08/12/2016 0:00,1.62,1.54
09/12/2016 0:00,1.63,1.54
12/12/2016 0:00,1.64,1.54
13/12/2016 0:00,1.65,1.54
14/12/2016 0:00,1.65,1.54
15/12/2016 0:00,1.65,1.54
